Domain,Area,Element,Item,Year,Unit,Value
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","1994","t","0"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","1995","t","0"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","1996","t","1"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","1997","t","6"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","1998","t","2"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","1999","t","4"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2000","t","7"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2001","t","8"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2007","t","14.2"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2008","t","11"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2009","t","10.5"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2010","t","13.1"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2011","t","10.8"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2012","t","13.9"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2013","t","12.04"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2014","t","15.47"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2015","t","18.91"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2016","t","18.55"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2017","t","19.53"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2018","t","24.96"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2019","t","10.44"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2020","t","11.38"
"Pesticides Use","Lithuania","Agricultural Use","Herbicides – Sulfonyl ureas","2021","t","9.2"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","1992","t","40"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","1993","t","29"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","1994","t","15"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","1995","t","22"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","1996","t","33"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","1997","t","40"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","1998","t","27"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","1999","t","13"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2000","t","34"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2001","t","31"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2007","t","151.5"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2008","t","140.3"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2009","t","167"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2010","t","100.8"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2011","t","128"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2012","t","254.5"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2013","t","295.58"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2014","t","305.22"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2015","t","372.43"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2016","t","332.87"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2017","t","325.91"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2018","t","311.64"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2019","t","269.5"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2020","t","304.76"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2021","t","351.35"
"Pesticides Use","Lithuania","Agricultural Use","Fung & Bact – Triazoles, diazoles","2022","t","389.61"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","1992","t","150"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","1993","t","53"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","1994","t","19"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","1995","t","18"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","1996","t","24"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","1997","t","28"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","1998","t","35"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","1999","t","31"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2000","t","36"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2001","t","51"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2002","t","60.2"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2003","t","99.2"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2004","t","110.9"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2005","t","123.3"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2006","t","125.7"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2007","t","294.5"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2008","t","397.3"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2009","t","513.8"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2010","t","278.07"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2011","t","243.2"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2012","t","313.5"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2013","t","513.05"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2014","t","502.94"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2015","t","599.52"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2016","t","1116.93"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2017","t","997.96"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2018","t","261.7"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2019","t","467.57"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2020","t","393.34"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2021","t","570.37"
"Pesticides Use","Lithuania","Agricultural Use","Plant Growth Regulators","2022","t","846.59"
"Pesticides Use","Luxembourg","Agricultural Use","Insecticides – Pyrethroids","2015","t","0.1"
"Pesticides Use","Luxembourg","Agricultural Use","Insecticides – Pyrethroids","2016","t","0.11"
"Pesticides Use","Luxembourg","Agricultural Use","Insecticides – Pyrethroids","2017","t","0.16"
"Pesticides Use","Luxembourg","Agricultural Use","Insecticides – Pyrethroids","2018","t","0.13"
"Pesticides Use","Luxembourg","Agricultural Use","Insecticides – Pyrethroids","2019","t","0.08"
"Pesticides Use","Luxembourg","Agricultural Use","Insecticides – Pyrethroids","2020","t","0.09"
"Pesticides Use","Luxembourg","Agricultural Use","Herbicides – Sulfonyl ureas","2015","t","1.99"
"Pesticides Use","Luxembourg","Agricultural Use","Herbicides – Sulfonyl ureas","2016","t","0.67"
"Pesticides Use","Luxembourg","Agricultural Use","Herbicides – Sulfonyl ureas","2017","t","0.63"
"Pesticides Use","Luxembourg","Agricultural Use","Herbicides – Sulfonyl ureas","2018","t","0.62"
"Pesticides Use","Luxembourg","Agricultural Use","Herbicides – Sulfonyl ureas","2019","t","0.64"
"Pesticides Use","Luxembourg","Agricultural Use","Herbicides – Sulfonyl ureas","2020","t","0.75"
"Pesticides Use","Luxembourg","Agricultural Use","Fung & Bact – Triazoles, diazoles","2017","t","4.34"
"Pesticides Use","Luxembourg","Agricultural Use","Fung & Bact – Triazoles, diazoles","2018","t","5.18"
"Pesticides Use","Luxembourg","Agricultural Use","Fung & Bact – Triazoles, diazoles","2019","t","5.11"
"Pesticides Use","Luxembourg","Agricultural Use","Fung & Bact – Triazoles, diazoles","2020","t","3.11"
"Pesticides Use","Luxembourg","Agricultural Use","Fung & Bact – Triazoles, diazoles","2021","t","4.66"
"Pesticides Use","Luxembourg","Agricultural Use","Fung & Bact – Triazoles, diazoles","2022","t","4.68"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2000","t","7.92"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2001","t","7.92"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2002","t","7.92"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2003","t","7.92"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2004","t","7.92"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2005","t","7.92"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2006","t","7.92"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2007","t","7.92"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2008","t","7.92"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2009","t","7.92"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2010","t","7.92"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2011","t","7.92"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2012","t","7.92"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2013","t","15.85"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2014","t","6.36"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2015","t","15.05"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2016","t","10.93"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2017","t","7.5"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2018","t","8.37"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2019","t","7.45"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2020","t","3.68"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2021","t","5.09"
"Pesticides Use","Luxembourg","Agricultural Use","Plant Growth Regulators","2022","t","4.99"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","1993","t","1"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","1994","t","1"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","1995","t","1"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","1996","t","1"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","1997","t","0.4"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","1998","t","0.4"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","1999","t","1"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","2000","t","1"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","2001","t","1"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","2007","t","0.03"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","2013","t","0.15"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","2014","t","0.16"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","2015","t","0.1"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","2016","t","0.13"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","2017","t","0.14"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","2018","t","0.16"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","2019","t","0.16"
"Pesticides Use","Malta","Agricultural Use","Insecticides – Pyrethroids","2021","t","0.35"
"Pesticides Use","Malta","Agricultural Use","Herbicides – Sulfonyl ureas","1993","t","15"
"Pesticides Use","Malta","Agricultural Use","Herbicides – Sulfonyl ureas","1994","t","0.15"
"Pesticides Use","Malta","Agricultural Use","Herbicides – Sulfonyl ureas","1995","t","2"
"Pesticides Use","Malta","Agricultural Use","Herbicides – Sulfonyl ureas","1997","t","1"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","1993","t","0.28"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","1994","t","0.02"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","1995","t","0"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","1996","t","0.3"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","1997","t","0.01"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","1998","t","0.04"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","1999","t","0.1"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","2000","t","0.06"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","2001","t","0.4"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","2007","t","0.05"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","2014","t","0.29"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","2016","t","0.24"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","2017","t","0.2"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","2018","t","0.21"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","2019","t","0.13"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","2020","t","0.26"
"Pesticides Use","Malta","Agricultural Use","Fung & Bact – Triazoles, diazoles","2021","t","0.21"
"Pesticides Use","Malta","Agricultural Use","Plant Growth Regulators","1990","t","0"
"Pesticides Use","Malta","Agricultural Use","Plant Growth Regulators","1991","t","0"
"Pesticides Use","Malta","Agricultural Use","Plant Growth Regulators","1992","t","0"
"Pesticides Use","Malta","Agricultural Use","Plant Growth Regulators","1993","t","0"
"Pesticides Use","Malta","Agricultural Use","Plant Growth Regulators","1994","t","0.09"
"Pesticides Use","Malta","Agricultural Use","Plant Growth Regulators","1995","t","0.09"
"Pesticides Use","Malta","Agricultural Use","Plant Growth Regulators","1996","t","0.2"
"Pesticides Use","Malta","Agricultural Use","Plant Growth Regulators","1997","t","0.05"
"Pesticides Use","Malta","Agricultural Use","Plant Growth Regulators","1998","t","0.02"
